d_page	han	count	roman_raw	code	tone	tone_src	sni	raw
457	伴	1	phuan	phuan7	7	十五音聲調	下去	"7-1-3577 伴0001 phuan"" 2-101 激颜下去phuan"
457	滿	16	buan	buan2	2	十五音聲調	上上	"2-396 满0016 buan""# 2-90 門上上buan”"
457	短	14	tuan	tuan2	2	十五音聲調	上上	"2-180 短0014 tuan""# 2-$9 汉地上上tuan"
457	峨	2	luan	luan2	2	十五音聲調	上上	"7-1-2259 峨0002 luan""# 2-90 親柳上上uan"
458	短	6	luan	luan2	2	十五音聲調	上上	"6-1-1883 短0006 luan""# 2-90 数柳上上luan'"
458	管	42	kuan	kuan2	2	十五音聲調	上上	"7-1-4542 管0042 kuan""# 2-89 魏求上上[kuan"
458	款	6	khuan	khuan2	2	十五音聲調	上上	"7-2-3227 款0006 khuan""* 2-89 熱去上上khuan"
458	籟	1	can	tsan3	3	十五音聲調	上去	"4-1447 籁0001 can"" 2-7 干鲁上去|can"
458	算	9	suan	suan3	3	十五音聲調	上去	"7-1-2472 算0009 suan""# 2-93 靓时上去suan"
458	緩	5	uan	uan7	7	十五音聲調	下去	"7-3-3955 缓0005 uan""# 2-102 戳英下去|uan'"
458	浣	8	uan	uan2	2	十五音聲調	上上	"7-1-2160 浣0008 uan""# 2-90 熱英上上uan?"
458	板	1	pan	pan2	2	十五音聲調	上上	"7-1-1572 板0001 pan""# 2-3 干逐上上pan"
458	版	5	pan	pan2	2	十五音聲調	上上	"7-3-3614 版0005 pan""# 2-3 干逐上上pan"""
458	撰	2	cuan	tsuan7	7	十五音聲調	下去	"5-11-913 撰0002 cuan""# 2-101 7誉下去|cuan"
458	翼	3	cuan	tsuan7	7	十五音聲調	下去	"5-2-215 翼0003 cuan""# 2-101 7會下去|cuan"
458	價	2	han	han2	2	十五音聲調	上上	"3-501 價002 han"" 2-5 于喜上上han"
458	莞	2	uan	uan2	2	十五音聲調	上上	"5-17-118 莞0002 uan"" 2-90 截英上上|uan"
458	尊	7	cuan	tsuan2	2	十五音聲調	上上	"2-462 尊0007 cuan""# 2-89 7鲁上上|cuan”"
458	搭	1	kuan	kuan2	2	十五音聲調	上上	"7-4-2018 搭0001 kuan' 2-89 [避求上上[kuan"""
458	瑞	2	chuan	tshuan2	2	十五音聲調	上上	"7-4-4403 瑞0002 chuan""# 2-91 7出上上|chuan?"
458	躍	5	khien	khien2	2	十五音聲調	上上	"6-9-153 跃0005 khien"" 1-25 暨去上上khien"
458	犬	24	khien	khien2	2	十五音聲調	上上	"7-2-3326 犬0024 khien""# 1-25 暨去上上khien"
458	築	2	hien	hien5	5	十五音聲調	下平	"7-1-3088 筑0002 hien""# 1-36 医喜下平hien"
458	半	13	puan	puan3	3	十五音聲調	上去	"5-10-259 半0013 puan""# 2-91 靓遇上去puan"
458	判	3	phuan	phuan3	3	十五音聲調	上去	"7-1-3234 判0003 phuan""# 2-92 觀颂上去phuan"
458	澤	1	phuan	phuan3	3	十五音聲調	上去	"7-4-1046 泽0001 phuan""# 2-92 7類上去|phuan -3"
458	叛	3	phuan	phuan7	7	十五音聲調	下去	"2-911 叛0003 phuan"" 2-100 靓逻下去puan"
458	漫	1	ban	ban7	7	十五音聲調	下去	"7-2-4915 漫0001 ban"" 2-14 干阿下去[ban"
458	鍛	1	thuan	thuan3	3	十五音聲調	上去	"7-2-2682 锻0001 thuan"" 2-92 7他上去|thuan"
458	新	1	tuan	tuan3	3	十五音聲調	上去	"3-1740 新0001 tuan"": 2-92 7地上去|tuan"
458	冠	8	kuan	kuan3	3	十五音聲調	上去	"7-2-6505 冠0008 kuan"" 2-91 7求上去[kuan"""
458	寳	11	kuan	kuan3	3	十五音聲調	上去	"6-6-232 寳0011 kuan""# 2-91 7求上去[kuan"
458	館	11	kuan	kuan2	2	十五音聲調	上上	"6-12-400 館0011 kuan""# 2-89 7求上上[kuan"
458	灌	3	kuan	kuan3	3	十五音聲調	上去	"5-3-244 灌0003 kuan""# 2-91 7求上去[kuan”"
458	鶴	1	kuan	kuan3	3	十五音聲調	上去	"7-2-3249 鹤0001 kuan""# 2-91 7求上去kuan"
458	玩	1	guan	guan2	2	十五音聲調	上上	"4-98 玩0001 guan"" 2-90 歡語上上guan？"
458	賀	6	can	tsan3	3	十五音聲調	上去	"5-9-273 贺0006 can"" 2-92 7上去|cuan -*uan"
458	嬰	5	chuan	tshuan3	3	十五音聲調	上去	"6-5-1308 婴0005 chuan""# 2-93 翻出上去|chuan"
458	煲	2	huan	huan3	3	十五音聲調	上去	"7-4-2839 煲0002 huan""# 2-93 觀喜上去|huan"
458	煥	2	huan	huan3	3	十五音聲調	上去	"7-2 4734 焕0002 huan""# 2-93 靓喜上去huan"
458	換	2	huan	huan3	3	十五音聲調	上去	"743799 换0002 2 huan"" 2-93 7喜上去huan"
459	慢	7	ban	ban7	7	十五音聲調	下去	"5-20-272 慢0007 ban""# 2-14 于門下去ban"
459	資	1	kuan	kuan3	3	十五音聲調	上去	"7-3-4141 資0001 kuan"" 2-91 歡求上去kuan'"
459	復	3	chuan	tshuan3	3	十五音聲調	上去	"1-654 复0003 chuan""# 2-93 親出上去|chuan"
459	宦	7	huan	huan7	7	十五音聲調	下去	"7-1-3280 宦0007 huan""# 2-102 初喜下去huan'"
459	患	38	huan	huan7	7	十五音聲調	下去	"3-989 患0038 huan""# 2-102 教喜下去|huan"
459	家	1	huan	huan7	7	十五音聲調	下去	"6-11-1230 家0001 huan""# 2-102 额喜下去|huan"
459	楚	33	pien	pien3	3	十五音聲調	上去	"4-673 楚0033 pien""# 1-28 暨逐上去pien"
459	下	3	pien	pien7	7	十五音聲調	下去	"5-14-296 下0003 pien"" 1-37 暨透下去pien"
459	傅	16	tuan	tuan7	7	十五音聲調	下去	"3-1128 傅0016 tuan""# 2-101 数地下去|tuan'"
459	谷	6	kuan	kuan3	3	十五音聲調	上去	"7-4-139 谷0006 kuan""# 2-91 避求上去kuan"""
459	春	1	kuan	kuan3	3	十五音聲調	上去	"7-2-6943 春0001 kuan""# 2-91 靓求上去kuan”"
459	佬	8	kuan	kuan7	7	十五音聲調	下去	"5-7-34 佬0008 kuan""# 2-101 毅求下去kuan"
459	緩	1	uan	uan7	7	十五音聲調	下去	"7-2-3390 缓0001 uan""# 2-102 歡英下去|uan"
459	援	13	uan	uan7	7	十五音聲調	下去	"6-7-1740 援0013 uan""# 2-102 毅英下去|uan"
459	院	2	inn	inn7	7	十五音聲調	下去	"7-4-1212 院0002 inn""# 7-51 距英下去inn"
459	蝟	2	kuan	kuan3	3	十五音聲調	上去	"5-13-805 猬0002 kuan"" 2-91 汉求上去kuan"
459	攝	3	kuan	kuan3	3	十五音聲調	上去	"6-14-1791 摄0003 kuan"" 2-91 毅求上去kuan"
459	絢	2	hien	hien3	3	十五音聲調	上去	"5-3-173 绚0002 hien"" 1-30 整喜上去|hien"
459	炫	3	hien	hien5	5	十五音聲調	下平	"7-2-2143 炫0003 hien"" 1-36 整喜下卒|hien"
459	照	9	hien	hien7	7	十五音聲調	下去	"2-500 照0009 hien""# 1-39 暨喜下去hien"
459	第	2	puah	puah4	4	十五音聲調	上入	"7-4-3243 第0002 puah""# 4-72 瓜逐上入[puah'"
459	踐	1	puatc	puatts8	8	十五音聲調	下入	7-1-1220 践0001 puat'c 2-103 逐下入puat
459	未	21	buat	buat8	8	十五音聲調	下入	"3-104 未0021 buat""# 2-104 羲門下入[buat"""
459	妹	1	mai	mai8	8	十五音聲調	下入	"7-2-3473 妹0001 mai"" 2-104 数肥下入buat' -*b-uat->8"
459	抹	1	buah	buah4	4	十五音聲調	上入	"7-3-2627 抹0001 buah"" 4-74 瓜上入buah"
459	李	20	tuat	tuat8	8	十五音聲調	下入	"6-1-126 李0020 tuat""# 2-103 靓地下入[tuat'"
459	括	3	kuat	kuat4	4	十五音聲調	上入	"6-14-1181 括0003 kuat""# 2-94 靓求上入[kuat'"
459	適	3	kuat	kuat4	4	十五音聲調	上入	"5-14-102 适0003 kuat""# 2-94 激求上入kuat'"
459	攝	2	chuat	tshuat4	4	十五音聲調	上入	"1-505 摄0002 chuat"" 2-96 出上入chuat"
459	活	5	huat	huat8	8	十五音聲調	下入	"6-3-1854 活0005 huat""# 2-105 汉喜下入|huat"
459	八	46	pat	pat4	4	十五音聲調	上入	"5-8-4 八0046 pat""# 2-8 干逐上入[pat"
459	找	7	puat	puat8	8	十五音聲調	下入	6-13-1337 找0007 puat 2-103 歡退下入/puat
460	段	3	tuat	tuat4	4	十五音聲調	上入	"1-1026 段0003 tuat""# 2-95 戳地上入|tuat'"
460	稅	1	cuat	tsuat4	4	十五音聲調	上入	"5-5-525 税0001 cuat""# 2-95 7鲁上入cuat'"
460	款	2	chuat	tshuat4	4	十五音聲調	上入	"6-13-2413 款0002 chuat""# 2-96 觀出上入|chuat"""
460	暇	2	chuat	tshuat4	4	十五音聲調	上入	"6-7-2208 暇0002 chuat"" 2-96 税出上入chuat"""
460	説	27	suat	suat4	4	十五音聲調	上入	"5-3-258 説0027 suat""# 2-96 歡時上入[suat'"
460	劣	2	luat	luat4	4	十五音聲調	上入	"7-2-6154 劣0002 luat"" 2-94 柳上入[luat'"
460	決	10	kuat	kuat4	4	十五音聲調	上入	"6-13-2418 决0010 kuat""# 2-94 歡求上入[kuat"
460	血	13	hiet	hiet4	4	十五音聲調	上入	"6-12-1496 血0013 hiet""# 1-33 坚喜上入/hiet"
460	穴	5	hiet	hiet8	8	十五音聲調	下入	"7-3-4839 穴0005 hiet""# 1-42 坚喜下入/hiet"
460	妾	6	poo	poo1	1	十五音聲調	上平	"7-3-4701 妾0006 poo""# 3-67 高逐上平po"
460	抱	7	phau	phau5	5	十五音聲調	下平	"7-2-7072 抱0007 phau""# 5-41 交逐下平lpau p-5"
460	毛	22	moo	moo5	5	十五音聲調	下平	"4-1666 毛0022 moo0""# 8-77 扛下卒boonn b-0onn"
460	筆	2	mo	mo5	5	十五音聲調	下平	"7-2-6593 笔0002 mo0""# 8-77 江胃下卒boonn →b-*00nn"
460	旅	4	moo	moo5	5	十五音聲調	下平	"6-2-218 旅0004 moo"" 8-77 江用下卒boonn -→b-→0onn"
460	洛	2	tho	tho1	1	十五音聲調	上平	"5-18-245 洛0002 tho"" 3-68 高他上平|tho"
460	輪	1	tho	tho1	1	十五音聲調	上平	"7-1-4121 轮0001 tho""# 3-68 高他上平|tho"
460	婆	1	tho	tho1	1	十五音聲調	上平	"7-3-2529 婆0001 tho"" 3-69 高喜上卒ho -h"
460	菱	1	to	to5	5	十五音聲調	下平	"5-18-555 菱0001 to"" 3-78 高地下卒|t0"
460	桃	17	tho	tho5	5	十五音聲調	下平	"7-4-5715 桃0017 tho""# 3-78 高他下卒|tho*"
460	送	5	to	to5	5	十五音聲調	下平	"6-3-601 送0005 to""# 3-78 高地下平[t0"
460	陶	16	to	to5	5	十五音聲調	下平	"6-9-488 陶0016 to""# 3-78 高地下平t0°"
460	萄	1	tho	tho5	5	十五音聲調	下平	"7-3-2386 萄0001 tho""* 3-78 高地下至/t0°"
460	遊	1	to	to5	5	十五音聲調	下平	7-2-2800 游0001 to3 3-78 高地下平|to°
460	棟	2	to	to5	5	十五音聲調	下平	"6-8-840 栋0002 to"" 3-78 高地下平[t0 -5"
460	淘	1	to	to5	5	十五音聲調	下平	"6-5-516 淘0001 to""# 3-78 高地下平|to°"
460	桑	1	jius	jius5	5	十五音聲調	下平	744657 桑001 jiu's 3-77 高柳下平[10° 10
460	阜	5	ko	ko1	1	十五音聲調	上平	"7-1-826 阜0005 ko""# 3-67 高求上平[ko'"
460	羔	6	ko	ko1	1	十五音聲調	上平	"5-11-706 羔0006 ko""# 3-67 高求上平o"
460	高	77	ko	ko1	1	十五音聲調	上平	"5-9-272 高0077 ko""# 3-67 高求上平ko"
460	育	8	ko	ko1	1	十五音聲調	上平	"7-1-2220 育0008 ko"" 3-67 高求上平ko"
460	棉	1	ko	ko1	1	十五音聲調	上平	"7-3-3866 棉0001 ko"" 3-67 高求上平ko"
460	敖	7	ngoo	ngoo5	5	十五音聲調	下平	"6-8-1389 敖007 ngoo""# 3-80 高语下卒go g-0"
460	邀	1	ngoo	ngoo5	5	十五音聲調	下平	"7-1-1590 邀0001 ngoo"" 3-79 高語下平[go° -g-0-5"
460	熱	1	ngoo	ngoo5	5	十五音聲調	下平	"7-4-1136 热0001 ngoo"" 3-80 高語下平go° g-0"
460	遵	3	bco	btso1	1	十五音聲調	上平	"1-872 遵0003 B co"" 3-68 高鲁上平co"
461	稽	3	co	tso1	1	十五音聲調	上平	"7-3-2742 稽0003 co""# 3-68 离含上平co"
461	萬	1	ko	ko1	1	十五音聲調	上平	"7-4-2928 万0001 ko"" 3-69 高喜上平ho -*h-1"
461	毫	3	ho	ho5	5	十五音聲調	下平	"7-4-845 毫0003 ho""# 3-80 高喜下卒ho"
461	號	3	ho	ho5	5	十五音聲調	下平	"6-9-22 號0003 ho""# 3-80 高喜下卒ho --33"
461	蒙	12	ho	ho5	5	十五音聲調	下平	"7-3-2696 蒙0012 ho""# 3-80 高喜下卒ho"
461	牢	6	l	l5	5	十五音聲調	下平	"7-4-2651 牢0006 l0""# 3-77 高柳下平[10"
461	勢	28	lo	lo5	5	十五音聲調	下平	"5-2-209 势0028 lo""# 3-77 高柳下平10"
461	移	3	kau	kau5	5	十五音聲調	下平	"7-3-2394 移0003 kau""# 3-77 高柳下平[10 11-0-5"
461	疤	5	pau	pau5	5	十五音聲調	下平	"7-3-1860 疤0005 pau""# 541 交透下至pau"
461	炮	1	phau	phau5	5	十五音聲調	下平	7-3-2941 炮0001 phau' 5-41 交透下卒pau -p-5
461	茅	9	mau	mau5	5	十五音聲調	下平	"6-5-512 茅0009 mau""# 8-65 交門下卒[baunn° +b-aunn"
461	蜜	1	mau	mau5	5	十五音聲調	下平	"7-3-4156 蜜0001 mau'"" 8-65 交胃下卒baunn b-aunn"
461	拋	1	phau	phau1	1	十五音聲調	上平	"7-3-4605 抛0001 phau"" 5-33 交頭上卒phau"
461	交	41	kau	kau1	1	十五音聲調	上平	"3-473 交0041 kau""# 5-32 交求上平kau'"
461	咬	1	ka	ka1	1	十五音聲調	上平	"7-2-6041 咬0001 ka"" 5-32 交求上卒[kau' →au-1"
461	郊	8	kau	kau1	1	十五音聲調	上平	"6-2-1086 郊0008 kau""# 5-32 交求上卒[kau'"
461	較	3	kau	kau1	1	十五音聲調	上平	"7-4-4920 较0003 kau""# 5-32 交求上卒kau"
461	修	6	kau	kau1	1	十五音聲調	上平	"7-3-1087 修0006 kau"" 5-32 交求上平[kau'"
461	敲	5	khau	khau1	1	十五音聲調	上平	"7-1-2522 敲0005 khau""# 5-32 交去上卒khau"
461	琥	2	khau	khau1	1	十五音聲調	上平	"6-11-978 琥0002 khau""# 5-32 交去上卒khau"
461	巢	10	cau	tsau5	5	十五音聲調	下平	"6-6-1744 巢0010 cau""# 5-42 交含下卒cau"
461	咚	4	hau	hau1	1	十五音聲調	上平	"6-14-1856 咚0004 hau"" 5-34 交喜上卒hau"
461	餚	1	ngau	ngau5	5	十五音聲調	下平	"7-3-5442 肴0001 ngau' S-65 交书下卒gaunn -'g-""aunn"
461	苗	14	biau	biau5	5	十五音聲調	下平	"3-1113 苗0014 biau""# 3-31 門下卒biau"
461	貓	2	biau	biau5	5	十五音聲調	下平	"7-4-4049 猫0002 biau'"" 3-31 婚门下平biau"
461	晃	1	tiau	tiau7	7	十五音聲調	下去	"7-4-261 晃0001 tiau"" 3-33 嫣地下去iau"
461	朝	65	tiau	tiau5	5	十五音聲調	下平	"7-4-1771 朝0065 tiau""# 3-30 地下卒iau"
461	超	11	chiau	tshiau1	1	十五音聲調	上平	"7-3-5347 超0011 chiau""# 3-19 露他上平thiau -th"
461	嫣	5	kiau	kiau1	1	十五音聲調	上平	"7-2-3133 嫣0005 kiau""# 3-18 求上平kiau"
461	黔	11	kiau	kiau1	1	十五音聲調	上平	"4-3175 黔0011 kiau""# 3-18 婚求上平kiau"
462	橘	9	kiau	kiau5	5	十五音聲調	下平	"7-1-1674 橘0009 kiau""# 3-29 嫣求下卒kiau"
462	蟠	6	khiau	khiau1	1	十五音聲調	上平	7-1-1006 蟠0006 3-18 婚去上卒khiau -kh→1
462	招	18	ciau	tsiau1	1	十五音聲調	上平	"2-752 招0018 ciau""# 3-19 婚鲁上平ciau"
462	昭	16	ciau	tsiau1	1	十五音聲調	上平	"4-3877 昭0016 ciau""# 3-19 婚誉上平|ciau'"
462	燒	4	siau	siau1	1	十五音聲調	上平	"7-2-5103 烧0004 Siau"" 3-20 婚時上平[siau'"
462	天	6	iau	iau1	1	十五音聲調	上平	"3-1335 天0006 iau""# 3-20 婚英上平iau"
462	妖	2	iau	iau1	1	十五音聲調	上平	"7-4-3888 妖0002 iau""# 3-20 婚英上平iau"
462	鏡	2	jiau	jiau5	5	十五音聲調	下平	"7-1-932 镜0002 jiau"" 3-31 嫣入下卒jiau"
462	莞	1	giaus	giaus5	5	十五音聲調	下平	6-2-432 莞0001 giau's 3-31 婚语下平giau
462	調	2	tiau	tiau1	1	十五音聲調	上平	"2-768 调0002 tiau""# 3-18 矮地上平[iau"
462	影	2	tiau	tiau1	1	十五音聲調	上平	"6-2-1849 影0002 tiau"" 3-18 嫣地上卒liau"
462	貂	2	tiau	tiau1	1	十五音聲調	上平	"7-4-4201 貂0002 tiau""# 3-18 矮地上平tiau"
462	送	3	ftiau	ftiau1	1	十五音聲調	上平	"5-5-309 送0003 ftiau"" 3-18 婚地上平iau"
462	侯	8	tiau	tiau5	5	十五音聲調	下平	"2-760 侯0008 tiau""# 3-30 婚地下平iau"
462	梟	2	hiau	hiau1	1	十五音聲調	上平	"7-3-2082 枭0002 hiau""# 3-21 婿喜上卒hiau"
462	邀	3	hiau	hiau1	1	十五音聲調	上平	"7-2-5649 邀0003 hiau"" 3-21 婚喜上平hiau"
462	微	2	hiau	hiau1	1	十五音聲調	上平	"5-17-972 微0002 hiau""# 3-21 婚喜上卒|hiau"
462	競	83	giau	giau5	5	十五音聲調	下平	"6-6-739 竞0083 giau""# 3-31 婚語下卒giau"
462	離	1	siau	siau1	1	十五音聲調	上平	"7-2-3356 离0001 siau""# 3-20 婚时上卒|siau"
462	麼	1	boo	boo1	1	十五音聲調	上平	"7-3-1480 么0001 boo"" 3-20 嫣英上平iau +0-→iau"
462	聊	2	liau	liau5	5	十五音聲調	下平	7-2-2464 聊0002 liau'? 3-29 婚柳下平liau
462	使	2	liau	liau5	5	十五音聲調	下平	"7-1-3437 使0002 liau""# 3-29 婚柳下平[liau'"
462	寒	2	liau	liau5	5	十五音聲調	下平	"2-736 寒0002 liau""# 3-29 嫣柳下平liau'"
462	滾	1	liau	liau5	5	十五音聲調	下平	"7-4-348 滚0001 liau"" 3-29 婚柳下平[liau"
462	賽	3	liau	liau5	5	十五音聲調	下平	"5-14-1017 赛0003 liau""# 3-29 嫣柳下平[iau"
462	遮	4	liau	liau5	5	十五音聲調	下平	1-763 遮0004 liau'3 3-29 娇柳下卒liau'
462	婷	2	liau	liau5	5	十五音聲調	下平	7-3-2068 婷0002 liau'? 3-29 婚柳下卒liau
462	保	24	po	po2	2	十五音聲調	上上	"1-888 保0024 po""# 3-70 高逐上上po”"
462	深	1	po	po2	2	十五音聲調	上上	7-2-6586 深0001 po' 3-70 高途上上po
462	寳	29	po	po2	2	十五音聲調	上上	"2-236 寳0029 po""# 3-70 高透上上po?"
462	抱	8	phau	phau7	7	十五音聲調	下去	"7-1-4411 抱0008 phau'"" 5-44 交頭下去|phau'"
462	娟	1	moo	moo7	7	十五音聲調	下去	"3-1799 娟0001 moo"" 8-79 扛下去boonn -*b->0onn"
462	揭	1	to	to2	2	十五音聲調	上上	"7-2-3343 揭0001 to"" 3-71 高地上上|to²"
462	薛	5	to	to2	2	十五音聲調	上上	"5-7-812 薛0005 to""# 3-71 高地上上to”"
462	時	5	tho	tho2	2	十五音聲調	上上	"6-12-1453 时0005 tho""# [3-71 高他上上tho?"
463	道	375	to	to7	7	十五音聲調	下去	"1-21 道0375 to""# 3-81 高地下去to"
463	稻	3	to	to7	7	十五音聲調	下去	"5-17-778 稻0003 to""# 3-81 高地下去|to"
463	慄	1	ko	ko2	2	十五音聲調	上上	"7-3-6474 栗0001 ko"" 3-70 高求上上k0"
463	榮	1	ko	ko2	2	十五音聲調	上上	"7-2-1171 荣0001 ko"" 3-70 高求上上k0"
463	吳	2	ko	ko2	2	十五音聲調	上上	"7-2-5995 吴0002 ko"" 3-70 高求上上ko”"
463	稿	1	ko	ko2	2	十五音聲調	上上	"7-3-6315 稿0001 ko""# 3-70 高求上上k0"
463	案	1	ko	ko2	2	十五音聲調	上上	"2-482 案0001 ko"" 3-70 高求上上k0"
463	考	15	kho	kho2	2	十五音聲調	上上	"7-2-32 考0015 kho""# 3-71 高去上上kho*"
463	稿	5	ko	ko2	2	十五音聲調	上上	"7-4-5825 稿0005 ko""# 3-70 高求上上k0"
463	早	5	co	tso2	2	十五音聲調	上上	"7-4-5719 早0005 co""# 3-71 高鲁上上co"
463	蛋	3	co	tso2	2	十五音聲調	上上	"7-3-5430 蛋0003 co""# 3-71 高含上上co"
463	瓷	7	co	tso2	2	十五音聲調	上上	"6-14-1672 瓷0007 co""# 3-71 高含上上co*"
463	藻	2	co	tso2	2	十五音聲調	上上	"7-4-6347 藻0002 co"" 3-71 高含上上co"
463	草	32	cho	tsho2	2	十五音聲調	上上	"5-12-713 草0032 cho""# 3-72 高出上上cho*"
463	自	1	co	tso7	7	十五音聲調	下去	"7-1-3386 自0001 co"" 3-82 高鲁下去|co°"
463	造	25	co	tso7	7	十五音聲調	下去	"1-882 造0025 co""# 3-82 高含下去co'"
463	嫂	8	so	so2	2	十五音聲調	上上	"6-9-471 嫂0008 so""# 3-72 高时上上[s0"
463	照	1	un	un2	2	十五音聲調	上上	"7-2-3622 照0001 un""# 5-36 交英上上au -au-2"
463	好	21	hoonn	hoonn2	2	十五音聲調	上上	"5-19-652 好0021 hoonn""# 8-71 扛喜上上hoonn [-h-0onn"
463	昊	1	ho	ho7	7	十五音聲調	下去	"7-1-2836 昊0001 ho"" 3-83 高喜下去|ho'"
463	浩	9	ho	ho7	7	十五音聲調	下去	"7-2-6730 浩0009 ho""# 3-83 高喜下去|ho"
463	號	3	ho	ho7	7	十五音聲調	下去	"7-1-1867 号0003 ho""# 3-83 高喜下去ho'"
463	源	1	ho	ho7	7	十五音聲調	下去	"1-1065 源0001 ho""# 3-83 高喜下去|ho'"
463	老	75	lo	lo2	2	十五音聲調	上上	"1-1053 老0075 lo""# 3-70 高柳上上[10"
463	濠	3	lo	lo2	2	十五音聲調	上上	"6-3-1582 濠0003 3lo""# 3-70 高柳上上[103"
463	鮑	20	pau	pau2	2	十五音聲調	上上	"5-1-396 鲍0020 pau""# 5-34 交退上上pau"
463	攜	2	nau	nau2	2	十五音聲調	上上	"6-3-598 携0002 nau""# 8-61 交柳上上launn -}→aunn"
463	姣	3	kau	kau2	2	十五音聲調	上上	"6-11-1146 姣0003 kau"" 5-35 交求上上kau"
463	狡	2	kau	kau2	2	十五音聲調	上上	"7-3-2077 狡0002 kau"" 5-35 交求上上kau"""
463	較	2	kau	kau2	2	十五音聲調	上上	"5-8-53 较0002 kau""# 5-35 交求上上kau"
463	瓜	3	jiau	jiau2	2	十五音聲調	上上	"7-2-6430 瓜0003 jiau""# 3-23 腾入上上jiau"
463	表	7	piau	piau2	2	十五音聲調	上上	"7-2-2176 表0007 piau""# 3-22 婚逻上上piau"
463	孕	1	phiau	phiau2	2	十五音聲調	上上	"6-14-1149 孕0001 phiau""# 3-22 透逸上上piau"
463	學	4	phiau	phiau2	2	十五音聲調	上上	"6-1-643 学0004 phiau""# 3-22 竭遇上上piau"
463	兆	9	tiau	tiau7	7	十五音聲調	下去	"7-2-4595 兆0009 tiau""# 3-33 婚地下去tiau"
463	超	17	tio	tio7	7	十五音聲調	下去	"5-14-265 超0017 tio""# 7-36 茄地下去ti0"
463	沼	5	ciau	tsiau2	2	十五音聲調	上上	"6-1-168 沼0005 ciau"" 3-23 周合上上ciau"
463	少	15	siau	siau2	2	十五音聲調	上上	"6-1-379 少0015 siau""# 3-23 婚時上上siau"
464	紹	2	siau	siau7	7	十五音聲調	下去	6-6-1191 绍0002 siau 13-33 嫣時时下去 siau'
464	躍	1	iau	iau2	2	十五音聲調	上上	"6-13-35 跃0001 iau'"" 3-23 嫣英上上iau' -2"
464	授	4	jiau	jiau2	2	十五音聲調	上上	"5-17-175 授0004 jiau""# 3-23 入上上jiau”"
464	巍	2	jiau	jiau2	2	十五音聲調	上上	7-3-4232 巍0002 jiau' 3-23 婚入上上jiau -2
464	遵	1	jiau	jiau2	2	十五音聲調	上上	"74341 遵0001 jiau"" 3-23 婚入上上iau"
464	島	22	niau	niau2	2	十五音聲調	上上	"3-414 岛0022 niau""# 8-44 穿柳上上liaunn -↓-iaunn"
464	萬	1	niau	niau2	2	十五音聲調	上上	"7-2-4316 萬0001 niau"" 8 44 桑柳上上liaunn -}-→iaunn→2"
464	皎	3	kiau	kiau2	2	十五音聲調	上上	"7-2-4092 皎0003 kiau""# 3-22 婚求上上[kiau'"
464	繳	1	kiau	kiau2	2	十五音聲調	上上	"5-3-597 缴0001 kiau"" [3-22 嫣求上上kiau"
464	餃	1	kaus	kaus7	7	十五音聲調	下去	6-4-1315 饺0001 kau's 5-45 交喜下去hau' h-7
464	查	1	biaus	biaus2	2	十五音聲調	上上	2-647 查0001 biau's 3-23 婚用上上biau
464	了	3	liaus	liaus2	2	十五音聲調	上上	7-2-3004 了0003 liaus 3-21 竭柳上上[liau
464	擦	1	liau	liau2	2	十五音聲調	上上	"7-2-1616 擦0001 liau"" 3-21 婚柳上上[iau'"
464	滾	1	liau	liau2	2	十五音聲調	上上	"6-7-1648 滚0001 liau"" 3-21 露柳上上liau"
464	燎	2	liau	liau2	2	十五音聲調	上上	"7-1-4111 燎0002 liau""# 3-21 婚柳上上[liau?"
464	琴	1	liau	liau2	2	十五音聲調	上上	"7-4-5905 琴0001 liau""# [3-21 婚柳上上[liau"
464	轂	18	po	po3	3	十五音聲調	上去	"6-12-897 毂0018 8  po""# 3-73 高逻上去po°"
464	暴	26	pok	pok7	7	十五音聲調	下去	"6-2-8 暴0026 pok""# 3-81 高逐下去po° 1017"
464	冒	2	moo	moo7	7	十五音聲調	下去	"7-2-3604 冒0002 moo""! 8-79 扛門下去boonn →b→0onn"
464	筆	1	mo	mo7	7	十五音聲調	下去	"7-2-4864 笔0001 mo0""# 8-79 扛門下去boonn →b→00→7"
464	渭	3	boonn	boonn7	7	十五音聲調	下去	7-2-6968 渭0003 #.00 8-79 扛下去[boonn →b-→0onn
464	耗	2	mo	mo7	7	十五音聲調	下去	"7-2-4764 耗0002 mo0""# 8-79 扛下去[boonn →b→00nn→7"
464	到	7	to	to3	3	十五音聲調	上去	"3-800 到0007 to""# 3-73 高地上去to"
